Rk,Player,Pos,Age,Tm,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Player-additional
292,Shelvin Mack,PG,24,ATL,55,0,15.1,2.1,5.3,0.401,0.7,2.3,0.315,1.4,3,0.467,0.469,0.5,0.6,0.806,0.1,1.3,1.4,2.8,0.5,0,0.9,0.6,5.4,macksh01
293,Ian Mahinmi,C,28,IND,61,6,18.8,1.9,3.5,0.552,0,0,,1.9,3.5,0.552,0.552,0.5,1.7,0.304,1.7,4.1,5.8,0.5,0.5,0.8,1,2.8,4.3,mahinia01
294,Devyn Marble,SG,22,ORL,16,7,13,0.9,2.8,0.318,0.3,1.4,0.182,0.6,1.4,0.455,0.364,0.3,1,0.313,0.3,1.6,1.9,1.1,0.6,0.1,0.6,0.9,2.3,marblde01
295,Shawn Marion,SF,36,CLE,57,24,19.3,2.1,4.7,0.446,0.2,0.8,0.261,1.9,3.9,0.484,0.468,0.5,0.6,0.765,1.1,2.4,3.5,0.9,0.5,0.5,0.6,1,4.8,mariosh01
296,Kendall Marshall,PG,23,MIL,28,3,14.9,1.6,3.6,0.455,0.6,1.6,0.391,1,2,0.509,0.545,0.3,0.3,0.889,0.1,0.9,1,3.1,0.8,0,1.3,0.9,4.2,marshke01
297,Cartier Martin,SF,30,DET,23,0,8.6,0.7,2.3,0.283,0.3,1.4,0.182,0.4,0.9,0.45,0.34,0,0,,0,0.9,0.9,0.5,0.1,0,0.2,0.9,1.6,martica01
298,Kenyon Martin,PF,37,MIL,11,0,9.5,0.8,2,0.409,0,0,,0.8,2,0.409,0.409,0.2,0.2,1,0.5,1.2,1.7,0.5,0.5,0.5,0.3,1.2,1.8,martike01
299,Kevin Martin,SG,31,MIN,39,36,33.4,6.8,16,0.427,1.9,4.9,0.393,4.9,11.1,0.442,0.487,4.4,4.9,0.881,0.5,3.2,3.6,2.3,0.8,0,1.9,1.9,20,martike02
300,Wesley Matthews,SG,28,POR,60,60,33.7,5.6,12.5,0.448,2.9,7.4,0.389,2.7,5.1,0.534,0.563,1.8,2.4,0.752,0.6,3.1,3.7,2.3,1.3,0.2,1.4,2.2,15.9,matthwe02
301,Jason Maxiell,PF,31,CHO,61,0,14.4,1.3,3.1,0.422,0,0,,1.3,3.1,0.422,0.422,0.7,1.2,0.577,1.4,1.9,3.3,0.3,0.3,0.7,0.5,1.6,3.3,maxieja01
302,O.J. Mayo,SG,27,MIL,71,15,23.9,4.2,9.9,0.422,1.4,3.9,0.357,2.8,6,0.465,0.493,1.6,2,0.827,0.4,2.2,2.6,2.8,0.8,0.3,1.8,2.3,11.4,mayooj01
303,Luc Mbah a Moute,PF,28,PHI,67,61,28.6,3.7,9.5,0.395,0.9,3,0.307,2.8,6.5,0.435,0.443,1.4,2.4,0.589,1.2,3.7,4.9,1.6,1.2,0.3,1.5,1.6,9.9,mbahalu01
304,James Michael McAdoo,PF,22,GSW,15,0,9.1,1.6,2.9,0.545,0,0,,1.6,2.9,0.545,0.545,0.9,1.7,0.56,1,1.5,2.5,0.1,0.3,0.6,0.4,1.4,4.1,mcadoja01
305,Ray McCallum,PG,23,SAC,68,30,21.1,3,6.9,0.438,0.5,1.6,0.306,2.5,5.3,0.479,0.474,0.8,1.2,0.679,0.8,1.9,2.6,2.8,0.7,0.2,1.3,1.4,7.4,mccalra01
306,CJ McCollum,SG,23,POR,62,3,15.7,2.6,5.9,0.436,0.9,2.2,0.396,1.7,3.6,0.46,0.511,0.8,1.2,0.699,0.2,1.2,1.5,1,0.7,0.1,0.8,1.3,6.8,mccolcj01
307,K.J. McDaniels,SG,21,TOT,62,15,21.8,2.8,7,0.396,0.7,2.4,0.287,2.1,4.6,0.454,0.446,1.6,2.1,0.752,1,2.2,3.2,1.2,0.7,1.1,1.7,2,7.9,mcdankj01
307,K.J. McDaniels,SG,21,PHI,52,15,25.4,3.2,8.1,0.399,0.8,2.8,0.293,2.4,5.2,0.456,0.45,1.9,2.5,0.756,1.2,2.5,3.8,1.3,0.8,1.3,2,2.3,9.2,mcdankj01
307,K.J. McDaniels,SG,21,HOU,10,0,3.3,0.5,1.5,0.333,0,0.3,0,0.5,1.2,0.417,0.333,0.1,0.2,0.5,0.1,0.4,0.5,0.2,0,0.2,0.1,0.5,1.1,mcdankj01
308,Doug McDermott,SF,23,CHI,36,0,8.9,1.2,3,0.402,0.4,1.1,0.317,0.8,1.8,0.455,0.463,0.3,0.4,0.667,0.2,1,1.2,0.2,0.1,0,0.5,0.8,3,mcderdo01
309,Mitch McGary,PF,22,OKC,32,2,15.2,2.8,5.2,0.533,0,0.1,0,2.8,5.1,0.54,0.533,0.8,1.3,0.625,1.7,3.5,5.2,0.4,0.5,0.5,1,2.3,6.3,mcgarmi01
310,JaVale McGee,C,27,TOT,23,0,11.1,1.8,3.4,0.532,0,0,,1.8,3.4,0.532,0.532,1,1.4,0.667,0.8,1.9,2.7,0.1,0.1,0.9,0.8,1.3,4.6,mcgeeja01
310,JaVale McGee,C,27,DEN,17,0,11.5,2,3.6,0.557,0,0,,2,3.6,0.557,0.557,1.2,1.7,0.69,0.8,2,2.8,0.1,0.1,1.1,0.8,1.6,5.2,mcgeeja01
310,JaVale McGee,C,27,PHI,6,0,10.2,1.3,3,0.444,0,0,,1.3,3,0.444,0.444,0.3,0.7,0.5,0.7,1.5,2.2,0.3,0,0.2,0.8,0.3,3,mcgeeja01
311,Ben McLemore,SG,21,SAC,82,82,32.6,4.4,10.1,0.437,1.7,4.8,0.358,2.7,5.4,0.507,0.521,1.6,2,0.813,0.4,2.6,2.9,1.7,0.9,0.2,1.7,2.7,12.1,mclembe01
312,Jerel McNeal,PG,27,PHO,6,0,6,0.5,1.8,0.273,0.2,0.3,0.5,0.3,1.5,0.222,0.318,0.3,0.3,1,0,0.5,0.5,0.3,0.5,0.2,0.8,0.8,1.5,mcneaje01
313,Josh McRoberts,PF,27,MIA,17,4,17.4,1.6,3.1,0.528,0.5,1.1,0.421,1.2,2,0.588,0.604,0.5,0.8,0.615,0.4,2.2,2.6,1.9,0.7,0.2,1.3,2.4,4.2,mcrobjo01
314,Jodie Meeks,SG,27,DET,60,0,24.4,3.7,8.9,0.416,1.2,3.5,0.349,2.5,5.4,0.46,0.485,2.4,2.7,0.906,0.2,1.5,1.7,1.3,1,0.1,1,1.3,11.1,meeksjo01
315,Gal Mekel,PG,26,NOP,4,0,10.8,0.8,5,0.15,0,0.8,0,0.8,4.3,0.176,0.15,0,0,,0,0.3,0.3,3.3,0.5,0,0.5,0.3,1.5,mekelga01
316,Khris Middleton,SF,23,MIL,79,58,30.1,5.1,11,0.467,1.4,3.4,0.407,3.8,7.6,0.494,0.53,1.7,2,0.859,0.6,3.8,4.4,2.3,1.5,0.1,1.4,2.3,13.4,middlkh01
317,C.J. Miles,SG,27,IND,70,40,26.3,4.7,11.8,0.398,2.2,6.4,0.345,2.5,5.4,0.459,0.491,1.9,2.3,0.807,0.3,2.8,3.1,1.1,0.9,0.4,1,1.9,13.5,milescj01
318,Andre Miller,PG,38,TOT,81,0,15.5,1.8,3.6,0.5,0.1,0.4,0.206,1.7,3.2,0.539,0.512,0.7,1,0.753,0.5,1.4,1.9,3.5,0.4,0.1,1.3,1.3,4.4,millean02
318,Andre Miller,PG,38,WAS,51,0,12.4,1.5,2.8,0.542,0,0.2,0.125,1.5,2.6,0.567,0.546,0.5,0.8,0.718,0.4,1.1,1.5,2.8,0.3,0,0.9,1.1,3.6,millean02
318,Andre Miller,PG,38,SAC,30,0,20.7,2.3,4.9,0.459,0.2,0.9,0.231,2.1,4.1,0.508,0.48,1,1.3,0.789,0.5,2,2.5,4.7,0.6,0.1,1.9,1.6,5.7,millean02
319,Darius Miller,SF,24,NOP,5,1,8.6,0.2,1.4,0.143,0,0.2,0,0.2,1.2,0.167,0.143,0,0,,0,0.2,0.2,0.4,0.2,0,0.2,1.6,0.4,milleda01
320,Mike Miller,SF,34,CLE,52,15,13.5,0.7,2.2,0.325,0.6,1.9,0.327,0.1,0.3,0.313,0.465,0.1,0.1,0.75,0.1,1.7,1.8,0.9,0.3,0.1,0.4,1.4,2.1,millemi01
321,Quincy Miller,PF,22,TOT,10,0,11.9,0.9,3.8,0.237,0.3,1.8,0.167,0.6,2,0.3,0.276,0.8,1.1,0.727,0.4,1.6,2,0.8,0.7,0.5,0.5,0.9,2.9,millequ01
321,Quincy Miller,PF,22,SAC,6,0,10.2,0.7,3,0.222,0.2,1.2,0.143,0.5,1.8,0.273,0.25,1.3,1.8,0.727,0.3,1.7,2,0.5,1,0.5,0.5,0.7,2.8,millequ01
321,Quincy Miller,PF,22,DET,4,0,14.5,1.3,5,0.25,0.5,2.8,0.182,0.8,2.3,0.333,0.3,0,0,,0.5,1.5,2,1.3,0.3,0.5,0.5,1.3,3,millequ01
322,Patty Mills,PG,26,SAS,51,0,15.7,2.5,6.6,0.381,1.2,3.6,0.341,1.3,3,0.429,0.473,0.6,0.8,0.825,0.4,1.1,1.5,1.7,0.5,0,0.7,1.1,6.9,millspa02
323,Elijah Millsap,SG,27,UTA,47,5,19.7,1.7,5.1,0.34,0.6,1.9,0.311,1.1,3.1,0.358,0.399,1.2,1.8,0.674,0.6,2.6,3.2,1.2,1.2,0.3,1.4,2.6,5.3,millsel01
324,Paul Millsap,PF,29,ATL,73,73,32.7,6.1,12.7,0.476,1.1,3,0.356,5,9.8,0.513,0.518,3.5,4.6,0.757,1.9,5.9,7.8,3.1,1.8,0.9,2.3,2.8,16.7,millspa01
325,Nikola Mirotić,PF,23,CHI,82,3,20.2,3.1,7.6,0.405,1.2,3.8,0.316,1.9,3.8,0.495,0.485,2.8,3.5,0.803,0.8,4.2,4.9,1.2,0.7,0.7,1.1,2.1,10.2,mirotni01
326,Nazr Mohammed,C,37,CHI,23,0,5.6,0.6,1.3,0.433,0,0,,0.6,1.3,0.433,0.433,0,0.1,0.333,0.5,1.2,1.7,0.1,0.2,0.2,0.3,0.7,1.2,mohamna01
327,Greg Monroe,PF,24,DET,69,57,31,6.1,12.4,0.496,0,0,,6.1,12.4,0.496,0.496,3.7,4.9,0.75,3.3,6.9,10.2,2.1,1.1,0.5,2.2,2.1,15.9,monrogr01
328,E'Twaun Moore,SG,25,CHI,56,0,9,1.1,2.5,0.446,0.2,0.7,0.342,0.9,1.8,0.485,0.493,0.2,0.4,0.6,0.2,0.6,0.8,0.6,0.4,0.1,0.3,0.8,2.7,mooreet01
329,Eric Moreland,PF,23,SAC,3,0,0.7,0.3,0.3,1,0,0,,0.3,0.3,1,1,0,0,,0,0.3,0.3,0,0,0,0,0.3,0.7,moreler01
330,Darius Morris,PG,24,BRK,38,0,7.9,0.9,2.8,0.34,0.2,0.9,0.212,0.8,1.9,0.397,0.373,0.1,0.2,0.444,0.2,0.5,0.7,1.3,0.2,0,0.6,0.5,2.2,morrida01
331,Marcus Morris,PF,25,PHO,81,35,25.2,4.1,9.4,0.434,1.4,3.9,0.358,2.7,5.6,0.487,0.507,0.9,1.4,0.628,0.9,3.9,4.8,1.6,0.8,0.2,0.9,2.3,10.4,morrima03
332,Markieff Morris,PF,25,PHO,82,82,31.5,6.2,13.4,0.465,0.7,2.2,0.318,5.5,11.2,0.494,0.491,2.2,2.8,0.763,1.3,4.8,6.2,2.3,1.2,0.5,2.1,3,15.3,morrima02
333,Anthony Morrow,SG,29,OKC,74,0,24.4,3.9,8.3,0.463,1.9,4.4,0.434,1.9,3.9,0.497,0.578,1.1,1.2,0.888,0.5,2.1,2.6,0.8,0.7,0.1,0.5,1.8,10.7,morroan01
334,Donatas Motiejūnas,PF,24,HOU,71,62,28.7,5,9.9,0.504,0.7,1.9,0.368,4.3,8,0.536,0.539,1.4,2.3,0.602,1.9,4,5.9,1.8,0.8,0.5,1.7,2.9,12,motiedo01
335,Timofey Mozgov,C,28,TOT,81,80,25.2,3.9,7,0.555,0,0.1,0.333,3.9,6.9,0.557,0.557,1.9,2.7,0.718,2.5,4.8,7.3,0.7,0.4,1.2,1.4,2.8,9.7,mozgoti01
335,Timofey Mozgov,C,28,DEN,35,35,25.6,3.3,6.6,0.504,0.1,0.2,0.333,3.3,6.5,0.509,0.509,1.8,2.5,0.733,2.6,5.2,7.8,0.5,0.4,1.2,1.3,3.3,8.5,mozgoti01
335,Timofey Mozgov,C,28,CLE,46,45,25,4.3,7.3,0.59,0,0,,4.3,7.3,0.59,0.59,2,2.8,0.708,2.4,4.5,6.9,0.8,0.4,1.2,1.5,2.5,10.6,mozgoti01
336,Shabazz Muhammad,SG,22,MIN,38,13,22.8,5.1,10.4,0.489,0.5,1.3,0.392,4.6,9.1,0.503,0.514,2.7,3.8,0.717,1.7,2.4,4.1,1.2,0.5,0.2,0.9,1.3,13.5,muhamsh01
337,Toure' Murry,SG-PG,25,TOT,5,0,3.6,0.4,1,0.4,0,0,,0.4,1,0.4,0.4,0.4,0.4,1,0.2,0,0.2,0.2,0.2,0,0.8,0.4,1.2,murryto01
337,Toure' Murry,PG,25,UTA,1,0,1,0,1,0,0,0,,0,1,0,0,0,0,,0,0,0,0,0,0,0,0,0,murryto01
337,Toure' Murry,SG,25,WAS,4,0,4.3,0.5,1,0.5,0,0,,0.5,1,0.5,0.5,0.5,0.5,1,0.3,0,0.3,0.3,0.3,0,1,0.5,1.5,murryto01
338,Mike Muscala,PF,23,ATL,40,8,12.6,2.1,3.8,0.55,0.2,0.6,0.409,1.9,3.2,0.574,0.579,0.6,0.6,0.88,1.3,1.7,3,0.6,0.4,0.5,0.5,1.3,4.9,muscami01
339,Shabazz Napier,PG,23,MIA,51,10,19.8,1.7,4.5,0.382,0.8,2.3,0.364,0.9,2.2,0.4,0.476,0.9,1.1,0.786,0.3,1.9,2.2,2.5,0.8,0.1,1.6,1.5,5.1,napiesh01
340,Gary Neal,SG,30,TOT,54,1,22.1,3.5,9.3,0.374,0.9,3,0.305,2.6,6.3,0.407,0.423,2.2,2.5,0.867,0.3,2.1,2.4,1.9,0.4,0,1.2,1.6,10.1,nealga01
340,Gary Neal,SG,30,CHO,43,0,21.7,3.3,9.3,0.359,0.9,3.1,0.293,2.4,6.2,0.392,0.408,2,2.4,0.863,0.3,1.9,2.2,1.9,0.4,0,1.3,1.6,9.6,nealga01
340,Gary Neal,SG,30,MIN,11,1,23.8,4.1,9.5,0.429,1,2.8,0.355,3.1,6.7,0.459,0.481,2.6,3,0.879,0,3.2,3.2,1.8,0.6,0,0.9,1.6,11.8,nealga01
341,Jameer Nelson,PG,32,TOT,63,29,22.3,3.3,8,0.407,1.4,4.1,0.345,1.8,3.9,0.472,0.495,0.4,0.6,0.667,0.5,1.8,2.3,4,0.7,0.1,1.7,2.2,8.3,nelsoja01
341,Jameer Nelson,PG,32,DAL,23,23,25.4,2.7,7.1,0.374,1.7,4.5,0.369,1,2.6,0.383,0.491,0.3,0.3,0.875,0.6,2.1,2.7,4.1,0.7,0.1,1.7,2.3,7.3,nelsoja01
341,Jameer Nelson,PG,32,BOS,6,1,20.2,1.5,6.8,0.22,0.8,4.2,0.2,0.7,2.7,0.25,0.28,1,1.5,0.667,0.5,2.3,2.8,5.5,1.2,0,1.5,2.2,4.8,nelsoja01
341,Jameer Nelson,PG,32,DEN,34,5,20.6,4,8.8,0.45,1.4,3.8,0.354,2.6,5,0.524,0.527,0.3,0.6,0.579,0.5,1.5,1.9,3.7,0.7,0.1,1.8,2.1,9.6,nelsoja01
342,Andrew Nicholson,PF,25,ORL,40,3,12.3,2.1,4.8,0.437,0.3,1,0.317,1.8,3.7,0.47,0.471,0.4,0.6,0.6,0.4,1.6,2.1,0.6,0.2,0.3,0.6,1.3,4.9,nichoan01
343,Joakim Noah,C,29,CHI,67,67,30.6,2.8,6.4,0.445,0,0,0,2.8,6.3,0.447,0.445,1.6,2.6,0.603,3.3,6.4,9.6,4.7,0.7,1.1,1.8,3,7.2,noahjo01
344,Nerlens Noel,C,20,PHI,75,71,30.8,4,8.7,0.462,0,0,,4,8.7,0.462,0.462,1.9,3.1,0.609,2.5,5.7,8.1,1.7,1.8,1.9,1.9,2.8,9.9,noelne01
345,Lucas Nogueira,C,22,TOR,6,0,3.8,0.3,1.3,0.25,0,0,,0.3,1.3,0.25,0.25,0.3,0.7,0.5,0.3,1.5,1.8,0.2,0.3,0,0.3,1,1,noguelu01
346,Steve Novak,SF-PF,31,TOT,35,0,5.6,0.6,1.6,0.393,0.5,1.4,0.396,0.1,0.2,0.375,0.563,0,0.1,0,0.1,0.6,0.6,0.3,0,0.1,0.1,0.7,1.8,novakst01
346,Steve Novak,SF,31,UTA,22,0,5,0.7,1.6,0.457,0.7,1.5,0.485,0,0.1,0,0.686,0,0.1,0,0,0.7,0.7,0.3,0,0,0.1,0.6,2.2,novakst01
346,Steve Novak,PF,31,OKC,13,0,6.8,0.5,1.6,0.286,0.2,1.2,0.2,0.2,0.5,0.5,0.357,0,0,,0.1,0.4,0.5,0.4,0,0.1,0.2,0.8,1.2,novakst01
347,Dirk Nowitzki*,PF,36,DAL,77,77,29.6,6.3,13.8,0.459,1.4,3.6,0.38,5,10.2,0.486,0.508,3.3,3.8,0.882,0.6,5.4,5.9,1.9,0.5,0.4,1.1,2.1,17.3,nowitdi01
348,Jusuf Nurkić,C,20,DEN,62,27,17.8,2.8,6.2,0.446,0,0,0,2.8,6.1,0.449,0.446,1.4,2.1,0.636,2,4.1,6.2,0.8,0.8,1.1,1.4,3.3,6.9,nurkiju01
349,Johnny O'Bryant,PF,21,MIL,34,15,10.8,1.3,3.5,0.367,0,0,,1.3,3.5,0.367,0.367,0.4,0.8,0.444,0.8,1.1,1.9,0.5,0.1,0.1,0.7,1.3,2.9,obryajo01
350,Kyle O'Quinn,PF,24,ORL,51,17,16.2,2.3,4.7,0.492,0.2,0.8,0.279,2.1,3.9,0.538,0.517,0.9,1.1,0.772,0.9,3,3.9,1.2,0.6,0.8,1.1,2.2,5.8,oquinky01
351,Victor Oladipo,SG,22,ORL,72,71,35.7,6.6,15.1,0.436,1.2,3.4,0.339,5.4,11.6,0.464,0.474,3.6,4.4,0.819,0.7,3.5,4.2,4.1,1.7,0.3,2.8,2.6,17.9,oladivi01
352,Kelly Olynyk,C,23,BOS,64,13,22.2,3.9,8.3,0.475,1,2.7,0.349,3,5.5,0.538,0.533,1.5,2.1,0.684,1.4,3.3,4.7,1.7,1,0.6,1.5,3.3,10.3,olynyke01
353,Arinze Onuaku,C,27,MIN,6,1,11.3,2,2.3,0.857,0,0,,2,2.3,0.857,0.857,0.5,1.3,0.375,1.2,2.3,3.5,0.7,0.2,0.5,0.3,1,4.5,onuakar01
354,Zaza Pachulia,C,30,MIL,73,45,23.7,3.3,7.2,0.454,0,0,0,3.3,7.2,0.456,0.454,1.7,2.2,0.788,2.7,4.2,6.8,2.4,1.1,0.3,1.8,2.3,8.3,pachuza01
355,Kostas Papanikolaou,SF,24,HOU,43,1,18.5,1.6,4.6,0.35,0.7,2.5,0.292,0.9,2.1,0.418,0.429,0.3,0.4,0.722,0.9,1.8,2.7,2,0.7,0.3,1.3,1.7,4.2,papanko01
356,Jannero Pargo,PG,35,CHO,9,0,8.1,1.7,3.9,0.429,1,2.4,0.409,0.7,1.4,0.462,0.557,0.2,0.2,1,0,0.3,0.3,0.9,0,0,0.3,0.9,4.6,pargoja01
357,Jabari Parker,PF,19,MIL,25,25,29.5,5.2,10.5,0.49,0.2,0.6,0.25,5,9.9,0.506,0.498,1.8,2.6,0.697,2,3.5,5.5,1.7,1.2,0.2,1.9,1.7,12.3,parkeja01
358,Tony Parker*,PG,32,SAS,68,68,28.7,5.9,12.2,0.486,0.6,1.3,0.427,5.4,10.9,0.493,0.508,1.9,2.4,0.783,0.2,1.7,1.9,4.9,0.6,0,2.1,1.6,14.4,parketo01
359,Chandler Parsons,SF,26,DAL,66,66,33.1,5.8,12.6,0.462,2,5.3,0.38,3.8,7.3,0.521,0.542,2.1,2.9,0.72,1,3.9,4.9,2.4,1,0.3,1.5,2.1,15.7,parsoch01
360,Patrick Patterson,PF,25,TOR,81,4,26.6,3,6.6,0.449,1.3,3.5,0.371,1.7,3.1,0.536,0.547,0.8,1,0.788,1.6,3.8,5.3,1.9,0.7,0.5,0.7,1.8,8,pattepa01
361,Chris Paul,PG,29,LAC,82,82,34.8,6.9,14.3,0.485,1.7,4.3,0.398,5.2,10,0.523,0.545,3.5,3.9,0.9,0.6,4,4.6,10.2,1.9,0.2,2.3,2.5,19.1,paulch01
362,Adreian Payne,PF,23,TOT,32,22,23.1,2.8,6.9,0.414,0,0.3,0.111,2.8,6.6,0.427,0.416,0.9,1.4,0.652,1.5,3.6,5.1,0.9,0.6,0.3,1.4,2.8,6.7,paynead01
362,Adreian Payne,PF,23,ATL,3,0,6.3,0.7,2.3,0.286,0,0.3,0,0.7,2,0.333,0.286,0.3,0.7,0.5,0.3,1,1.3,0,0.3,0,0,1.3,1.7,paynead01
362,Adreian Payne,PF,23,MIN,29,22,24.8,3.1,7.3,0.418,0,0.3,0.125,3,7.1,0.429,0.42,1,1.5,0.659,1.6,3.8,5.4,1,0.6,0.3,1.5,2.9,7.2,paynead01
363,Elfrid Payton,PG,20,ORL,82,63,30.4,3.7,8.6,0.425,0.1,0.5,0.262,3.5,8.1,0.435,0.433,1.4,2.6,0.551,1.3,3,4.3,6.5,1.7,0.2,2.5,2.4,8.9,paytoel01
364,Nikola Peković,C,29,MIN,31,29,26.3,4.5,10.6,0.424,0,0,,4.5,10.6,0.424,0.424,3.5,4.2,0.837,2.9,4.7,7.5,0.9,0.6,0.4,1.4,1.9,12.5,pekovni01
365,Kendrick Perkins,C,30,TOT,68,3,16.9,1.5,3.3,0.449,0,0,0,1.5,3.3,0.451,0.449,0.6,1.2,0.506,1.3,3.4,4.7,0.8,0.2,0.6,1.4,2.4,3.6,perkike01
365,Kendrick Perkins,C,30,OKC,51,3,19.2,1.6,3.6,0.441,0,0,0,1.6,3.6,0.443,0.441,0.7,1.5,0.507,1.6,3.9,5.5,0.8,0.3,0.7,1.5,2.6,4,perkike01
365,Kendrick Perkins,C,30,CLE,17,0,9.8,1.2,2.4,0.488,0,0,,1.2,2.4,0.488,0.488,0.2,0.5,0.5,0.6,1.8,2.4,0.5,0.1,0.2,1.2,1.6,2.6,perkike01
366,Paul Pierce*,SF,37,WAS,73,73,26.2,4,9,0.447,1.6,4.2,0.389,2.4,4.8,0.496,0.537,2.2,2.9,0.781,0.6,3.4,4,2,0.6,0.3,1.3,2.2,11.9,piercpa01
367,Mason Plumlee,C,24,BRK,82,45,21.3,3.4,6,0.573,0,0,0,3.4,5.9,0.576,0.573,1.9,3.9,0.495,2.1,4.1,6.2,0.9,0.8,0.8,1.3,2.5,8.7,plumlma01
368,Miles Plumlee,C,26,TOT,73,28,16.4,1.9,3.5,0.535,0,0,,1.9,3.5,0.535,0.535,0.3,0.6,0.478,1.5,2.8,4.4,0.5,0.6,0.9,0.7,1.5,4,plumlmi01
368,Miles Plumlee,C,26,PHO,54,28,18.6,2,3.6,0.549,0,0,,2,3.6,0.549,0.549,0.4,0.7,0.5,1.8,3.3,5.1,0.5,0.6,1,0.8,1.8,4.3,plumlmi01
368,Miles Plumlee,C,26,MIL,19,0,9.9,1.5,3.1,0.492,0,0,,1.5,3.1,0.492,0.492,0.2,0.4,0.375,0.9,1.5,2.4,0.4,0.3,0.6,0.3,0.6,3.2,plumlmi01
369,Quincy Pondexter,SF-SG,26,TOT,75,30,23.9,2.5,6,0.421,1.2,3.3,0.373,1.3,2.7,0.478,0.522,0.9,1.3,0.74,0.7,1.9,2.6,1.3,0.3,0.3,0.7,2,7.2,pondequ01
369,Quincy Pondexter,SG,26,MEM,30,2,18,1.6,4.5,0.356,0.6,2.4,0.233,1,2.1,0.5,0.419,0.7,1,0.7,0.7,1.2,1.9,0.9,0.2,0.2,0.3,1.6,4.5,pondequ01
369,Quincy Pondexter,SF,26,NOP,45,28,27.8,3.1,6.9,0.449,1.6,3.8,0.433,1.5,3.1,0.468,0.567,1.1,1.5,0.758,0.7,2.3,3.1,1.5,0.3,0.4,0.9,2.3,9,pondequ01
370,Otto Porter Jr.,SF,21,WAS,74,13,19.4,2.4,5.3,0.45,0.5,1.4,0.337,1.9,3.9,0.491,0.495,0.8,1.1,0.734,0.9,2,3,0.9,0.6,0.4,0.7,1.3,6,porteot01
371,Dwight Powell,PF,23,TOT,29,0,8.1,1.1,2.3,0.463,0.1,0.4,0.273,1,1.9,0.5,0.485,0.9,1.1,0.758,0.6,1.1,1.7,0.3,0.3,0.2,0.4,1.4,3.1,poweldw01
371,Dwight Powell,PF,23,BOS,5,0,1.8,0.8,1,0.8,0,0,,0.8,1,0.8,0.8,0.2,0.4,0.5,0,0.2,0.2,0,0.4,0,0.4,0.2,1.8,poweldw01
371,Dwight Powell,PF,23,DAL,24,0,9.5,1.1,2.6,0.435,0.1,0.5,0.273,1,2.1,0.471,0.46,1,1.3,0.774,0.8,1.3,2,0.4,0.3,0.3,0.4,1.6,3.4,poweldw01
372,Phil Pressey,PG,23,BOS,50,0,12,1.3,3.5,0.368,0.3,1.3,0.246,1,2.2,0.44,0.414,0.7,1,0.673,0.3,1.3,1.6,2.3,0.6,0.1,0.8,1.1,3.5,pressph01
373,A.J. Price,PG,28,TOT,26,0,12.5,2,5.3,0.372,0.6,2.2,0.263,1.4,3.1,0.45,0.427,0.6,0.9,0.667,0.2,1,1.2,1.8,0.3,0,0.5,0.6,5.1,priceaj01
373,A.J. Price,PG,28,IND,10,0,19.3,3.9,8.9,0.438,1.5,3.9,0.385,2.4,5,0.48,0.522,1.2,1.8,0.667,0.2,1.2,1.4,2.7,0.4,0,1,0.9,10.5,priceaj01
373,A.J. Price,PG,28,CLE,11,0,7.9,0.8,3.1,0.265,0,1,0,0.8,2.1,0.391,0.265,0.4,0.5,0.667,0.4,1,1.4,1.2,0.3,0,0.3,0.1,2,priceaj01
373,A.J. Price,PG,28,PHO,5,0,8.8,0.6,2.8,0.214,0,1.4,0,0.6,1.4,0.429,0.214,0,0,,0,0.6,0.6,1.2,0,0,0.2,1,1.2,priceaj01
374,Ronnie Price,PG,31,LAL,43,20,22.8,1.8,5.2,0.345,0.7,2.5,0.284,1.1,2.7,0.404,0.415,0.8,1,0.8,0.4,1.2,1.6,3.8,1.6,0.1,1.2,2.7,5.1,pricero01
375,Pablo Prigioni,PG,37,TOT,67,3,17.9,1.4,3.4,0.399,0.9,2.5,0.343,0.5,0.9,0.548,0.524,0.5,0.6,0.854,0.4,1.3,1.8,2.6,1.2,0,0.9,1.3,4.1,prigipa01
375,Pablo Prigioni,PG,37,NYK,43,3,18.5,1.6,3.7,0.422,1,2.7,0.374,0.6,1.1,0.543,0.556,0.5,0.6,0.846,0.4,1.4,1.9,2.4,1.2,0,1.1,1.2,4.7,prigipa01
375,Pablo Prigioni,PG,37,HOU,24,0,16.8,1,2.8,0.343,0.6,2.1,0.275,0.4,0.7,0.563,0.448,0.5,0.6,0.867,0.5,1.1,1.6,2.8,1.1,0,0.6,1.5,3,prigipa01
376,Tayshaun Prince,SF,34,TOT,58,16,24.1,3.1,6.9,0.44,0.5,1.2,0.463,2.5,5.8,0.436,0.479,0.8,1.1,0.754,0.9,2.7,3.6,1.6,0.5,0.3,0.6,0.9,7.5,princta01
376,Tayshaun Prince,SF,34,MEM,26,9,24.2,2.9,7,0.41,0.6,1.3,0.455,2.3,5.8,0.4,0.451,1,1.2,0.833,0.8,2.4,3.2,1.4,0.3,0.2,0.6,0.8,7.3,princta01
