Rk,Player,Pos,Age,Tm,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Player-additional
202,Eddie Jones,SG,29,MIA,63,58,36.2,6.2,13.8,0.445,1.4,3.8,0.378,4.7,10,0.471,0.497,3.6,4.3,0.844,1.2,3.4,4.6,2.7,1.7,0.9,2.1,2.9,17.4,jonesed02
203,Jumaine Jones,SF,21,PHI,65,0,13.3,1.9,4.2,0.444,0.3,0.9,0.333,1.6,3.3,0.474,0.48,0.6,0.8,0.755,1,1.9,2.9,0.5,0.5,0.2,0.6,1,4.7,jonesju01
204,Popeye Jones,PF,30,WAS,45,1,14.2,1.3,3.4,0.392,0,0.1,0.167,1.3,3.3,0.401,0.395,0.9,1.2,0.745,1.8,3,4.9,0.7,0.4,0.2,0.5,2.1,3.6,jonespo01
205,Garth Joseph,C,27,TOT,4,0,4,0.3,1.3,0.2,0,0,,0.3,1.3,0.2,0.2,0,0.5,0,0.5,0,0.5,0.3,0,0.3,0.5,0.3,0.5,josepga01
205,Garth Joseph,C,27,TOR,2,0,4,0.5,1,0.5,0,0,,0.5,1,0.5,0.5,0,0,,1,0,1,0.5,0,0,0.5,0.5,1,josepga01
205,Garth Joseph,C,27,DEN,2,0,4,0,1.5,0,0,0,,0,1.5,0,0,0,1,0,0,0,0,0,0,0.5,0.5,0,0,josepga01
206,Adam Keefe,PF,30,GSW,67,13,12.5,1,2.4,0.403,0,0,0.333,0.9,2.3,0.404,0.406,0.6,0.9,0.619,1.3,1.8,3.1,0.5,0.4,0.3,0.6,1.5,2.5,keefead01
207,Shawn Kemp,PF,31,POR,68,3,15.9,2.5,6.1,0.407,0.1,0.2,0.364,2.4,5.9,0.408,0.412,1.5,1.9,0.771,0.9,2.9,3.8,1,0.7,0.3,1.5,2.7,6.5,kempsh01
208,Steve Kerr,PG,35,SAS,55,1,11.8,1.2,2.9,0.421,0.6,1.4,0.429,0.6,1.5,0.415,0.525,0.3,0.3,0.933,0.1,0.5,0.6,1,0.3,0,0.4,0.5,3.3,kerrst01
209,Jerome Kersey,SF,38,MIL,22,2,11,1.5,3.1,0.464,0,0,0,1.5,3.1,0.471,0.464,0.4,0.7,0.5,0.4,1.7,2,0.7,0.6,0.4,0.3,1.6,3.3,kerseje01
210,Lari Ketner,PF,23,IND,3,0,2.3,0,0,,0,0,,0,0,,,0,0,,0,0,0,0.3,0,0,0.7,0,0,ketnela01
211,Jason Kidd*,PG,27,PHO,77,76,39.8,5.9,14.2,0.411,0.9,3,0.297,5,11.2,0.442,0.443,4.3,5.2,0.814,1.2,5.2,6.4,9.8,2.2,0.3,3.7,2.2,16.9,kiddja01
212,Gerard King,SF,28,WAS,45,3,15.7,2,3.9,0.511,0,0,,2,3.9,0.511,0.511,0.8,1,0.8,0.9,2,2.9,0.7,0.3,0.2,1,2.1,4.8,kingge02
213,Brevin Knight,PG,25,TOT,53,43,27.5,2.6,7,0.375,0,0.2,0.1,2.6,6.8,0.382,0.376,1,1.2,0.818,0.4,2.7,3.2,5.9,1.9,0.1,1.7,2.9,6.3,knighbr01
213,Brevin Knight,PG,25,CLE,6,0,15.5,0.3,2.5,0.133,0,0,,0.3,2.5,0.133,0.133,0.8,1,0.833,0.2,1,1.2,4.2,1,0.2,1.2,2.8,1.5,knighbr01
213,Brevin Knight,PG,25,ATL,47,43,29,2.9,7.6,0.385,0,0.2,0.1,2.9,7.4,0.393,0.386,1,1.3,0.817,0.5,3,3.4,6.1,2,0.1,1.8,2.9,6.9,knighbr01
214,Travis Knight,C,26,NYK,45,0,5.7,0.2,1.2,0.189,0,0,0,0.2,1.2,0.192,0.189,0.2,0.4,0.5,0.4,0.8,1.2,0.1,0.1,0.2,0.2,1,0.6,knightr01
215,Toni Kukoč*,SF,32,TOT,65,19,24.6,4.2,9,0.473,1.1,2.4,0.446,3.2,6.5,0.482,0.533,1.6,2.5,0.631,1,3,4,3.1,0.7,0.2,1.7,1.5,11.1,kukocto01
215,Toni Kukoč*,SF,32,PHI,48,5,20.4,3.1,6.9,0.458,0.7,1.6,0.41,2.5,5.3,0.472,0.506,1.1,1.8,0.591,1,2.4,3.4,1.9,0.7,0.1,1.3,1.3,8,kukocto01
215,Toni Kukoč*,SF,32,ATL,17,14,36.4,7.3,14.8,0.492,2.2,4.6,0.481,5.1,10.2,0.497,0.567,2.9,4.2,0.681,1.1,4.6,5.7,6.2,0.8,0.3,3,2.1,19.7,kukocto01
216,Christian Laettner,C-PF,31,TOT,78,48,21.3,3.6,7.1,0.503,0.1,0.2,0.308,3.5,6.9,0.507,0.506,2.2,2.6,0.833,1.5,3.2,4.7,1.6,0.9,0.6,1.8,3.1,9.3,laettch01
216,Christian Laettner,C,31,DAL,53,35,17.5,3.1,6.1,0.511,0,0.1,0.333,3.1,6,0.513,0.512,1.3,1.5,0.817,1.4,2.6,4,1.3,0.8,0.5,1.3,3,7.5,laettch01
216,Christian Laettner,PF,31,WAS,25,13,29.3,4.5,9.1,0.491,0.1,0.4,0.3,4.4,8.7,0.5,0.498,4.1,4.9,0.844,1.7,4.4,6.1,2.3,1.2,0.8,2.7,3.3,13.2,laettch01
217,Raef LaFrentz,C,24,DEN,78,74,31.5,5,10.4,0.477,0.7,1.8,0.367,4.3,8.6,0.499,0.508,2.3,3.4,0.698,2.2,5.6,7.8,1.4,0.5,2.6,1.2,3.7,12.9,lafrera01
218,Trajan Langdon,SG,24,CLE,65,5,17.2,2.1,4.8,0.431,0.8,1.9,0.411,1.3,2.9,0.444,0.513,1,1.2,0.895,0.2,1.2,1.4,1.2,0.6,0.1,0.8,1.8,6,langdtr01
219,Dan Langhi,SF,23,HOU,33,0,7.3,1.1,3,0.374,0,0,0,1.1,3,0.378,0.374,0.5,0.9,0.552,0.4,0.8,1.2,0.1,0.2,0,0.2,0.5,2.7,langhda01
220,Voshon Lenard,SG,27,DEN,80,58,29.1,4.2,10.6,0.397,1.8,4.8,0.385,2.4,5.8,0.407,0.484,1.9,2.4,0.797,0.6,2.3,2.9,2.4,0.8,0.2,1.3,2.1,12.2,lenarvo01
221,Quincy Lewis,SF,23,UTA,35,2,11.5,1.4,3.5,0.407,0.3,0.7,0.36,1.2,2.8,0.418,0.443,0.4,0.6,0.714,0.4,0.9,1.3,0.5,0.3,0.3,0.5,2.2,3.5,lewisqu01
222,Rashard Lewis,PF,21,SEA,78,78,34.9,5.5,11.4,0.48,1.6,3.7,0.432,3.9,7.7,0.503,0.55,2.3,2.7,0.826,1.8,5.1,6.9,1.6,1.2,0.6,1.7,2.4,14.8,lewisra02
223,Randy Livingston,PG,25,GSW,2,0,3.5,0,1,0,0,0.5,0,0,0.5,0,0,0,0,,0,0.5,0.5,0.5,0,0,0,0,0,livinra01
224,Art Long,PF,28,SAC,9,0,2.2,0,0.4,0,0,0,,0,0.4,0,0,0,0.2,0,0.2,0.7,0.9,0.1,0,0.3,0.2,0.6,0,longar01
225,Grant Long,PF,34,VAN,66,27,22.8,2.1,4.8,0.439,0.1,0.2,0.267,2.1,4.6,0.447,0.445,1.7,2.4,0.713,1.2,3,4.2,1.3,1.1,0.2,0.9,2.4,6,longgr01
226,Luc Longley,C,32,NYK,25,2,12,0.7,2.2,0.333,0,0,,0.7,2.2,0.333,0.333,0.5,0.7,0.765,1,1.6,2.6,0.3,0.1,0.4,0.9,2,2,longllu01
227,Felipe López,SG-PG,26,TOT,70,48,22.4,3,6.8,0.441,0.3,0.7,0.365,2.7,6.1,0.451,0.461,1.6,2.2,0.699,0.8,2.6,3.3,1.5,0.9,0.4,1.2,2.2,7.9,lopezfe01
227,Felipe López,SG,26,WAS,47,38,23.6,3,6.9,0.436,0.1,0.6,0.207,2.9,6.3,0.458,0.445,1.9,2.6,0.732,0.6,2.8,3.4,1.6,0.9,0.4,1.2,2.3,8.1,lopezfe01
227,Felipe López,PG,26,MIN,23,10,19.9,3,6.6,0.454,0.6,1,0.565,2.4,5.6,0.434,0.497,0.8,1.4,0.576,1.1,2.1,3.2,1.5,0.9,0.5,1.2,2,7.4,lopezfe01
228,Tyronn Lue,PG,23,LAL,38,1,12.3,1.3,3.1,0.427,0.3,0.9,0.324,1,2.2,0.47,0.474,0.5,0.6,0.792,0.1,0.7,0.8,1.2,0.5,0,0.7,1.4,3.4,luety01
229,George Lynch,SF,30,PHI,82,80,32.3,3.3,7.5,0.445,0.2,0.7,0.263,3.2,6.8,0.463,0.457,1.5,2.1,0.719,2.4,4.8,7.2,1.7,1.2,0.4,1.3,2.7,8.4,lynchge01
230,Todd MacCulloch,C,25,PHI,63,3,9.5,1.7,2.9,0.589,0,0,,1.7,2.9,0.589,0.589,0.7,1,0.636,1.1,1.6,2.7,0.2,0.1,0.3,0.4,1.5,4.1,maccuto01
231,Don MacLean,SF,31,MIA,8,1,9.5,1.3,2.5,0.5,0.3,0.3,1,1,2.3,0.444,0.55,1.1,1.5,0.75,0.9,1.4,2.3,0.5,0.6,0.1,1.3,1.1,3.9,macledo01
232,Mark Madsen,PF,25,LAL,70,3,9.2,0.8,1.6,0.487,0,0,1,0.8,1.6,0.482,0.491,0.4,0.5,0.703,1.1,1.1,2.2,0.3,0.1,0.1,0.4,1.6,2,madsema01
233,Corey Maggette,SF,21,LAC,69,9,19.7,3.3,7.1,0.462,0.2,0.8,0.304,3,6.2,0.483,0.479,3.2,4.2,0.774,1.3,2.9,4.2,1.2,0.5,0.1,1.5,2,10,maggeco01
234,Jamaal Magloire,C,22,CHH,74,0,14.8,1.6,3.7,0.45,0,0,0,1.6,3.6,0.454,0.45,1.3,2,0.655,1.4,2.6,4,0.4,0.2,1.1,0.8,1.9,4.6,magloja01
235,Dan Majerle,SG,35,MIA,53,19,24.6,1.6,4.9,0.336,1.1,3.4,0.315,0.6,1.5,0.385,0.446,0.7,0.8,0.818,0.4,2.8,3.1,1.7,1,0.3,0.7,1.8,5,majerda01
236,Karl Malone*,PF,37,UTA,81,81,35.7,8.3,16.6,0.498,0,0.1,0.4,8.2,16.5,0.499,0.499,6.6,8.3,0.793,1.4,6.9,8.3,4.5,1.1,0.8,3,2.7,23.2,malonka01
237,Matt Maloney,PG,29,ATL,55,27,25.5,2.7,6.3,0.42,0.9,2.6,0.359,1.7,3.7,0.461,0.493,0.5,0.6,0.765,0.3,1.9,2.1,2.8,1,0.1,1.3,1.7,6.7,malonma01
238,Danny Manning,PF,34,UTA,82,0,15.9,3,6.1,0.494,0.1,0.3,0.25,2.9,5.8,0.508,0.501,1.2,1.7,0.729,0.8,1.8,2.6,1.1,0.6,0.4,1.2,2.7,7.4,mannida01
239,Stephon Marbury,PG,23,NJN,67,67,38.2,8.4,19.1,0.441,1.6,5,0.328,6.8,14.1,0.481,0.484,5.4,6.8,0.79,0.8,2.3,3.1,7.6,1.2,0.1,2.9,2.2,23.9,marbust01
240,Shawn Marion,SF,22,PHO,79,79,36.2,7.1,14.7,0.48,0.3,1,0.256,6.8,13.6,0.497,0.489,3,3.7,0.81,2.8,7.9,10.7,2,1.7,1.4,1.6,2.7,17.3,mariosh01
241,Donyell Marshall,SF,27,UTA,81,49,28.7,5.3,10.5,0.503,0.5,1.6,0.32,4.8,8.9,0.535,0.527,2.5,3.4,0.751,2.1,4.9,7,1.6,1,1,1.6,2.4,13.6,marshdo01
242,Darrick Martin,PG,29,SAC,31,0,5.7,0.9,2.5,0.382,0.5,0.9,0.519,0.5,1.6,0.306,0.474,1,1.1,0.886,0.1,0.5,0.5,0.5,0.2,0,0.3,0.9,3.3,martida01
243,Kenyon Martin,PF,23,NJN,68,68,33.4,5.1,11.4,0.445,0,0.2,0.091,5.1,11.3,0.45,0.446,1.8,2.8,0.63,2,5.4,7.4,1.9,1.1,1.7,2,4.1,12,martike01
244,Jamal Mashburn,SF,28,CHH,76,76,39.3,7.5,18.3,0.413,1.4,3.8,0.356,6.2,14.5,0.428,0.45,3.7,4.8,0.766,1.2,6.4,7.6,5.4,1.1,0.2,2.8,2.4,20.1,mashbja01
245,Anthony Mason,PF,34,MIA,80,80,40.7,5.8,11.9,0.482,0,0,,5.8,11.9,0.482,0.482,4.6,5.9,0.781,2.1,7.5,9.6,3.1,1,0.3,2.2,2.9,16.1,masonan01
246,Desmond Mason,SF,23,SEA,78,14,19.5,2.4,5.6,0.431,0.2,0.9,0.269,2.2,4.8,0.46,0.451,0.9,1.2,0.736,0.9,2.3,3.2,0.8,0.5,0.3,0.7,1.9,5.9,masonde01
247,Tony Massenburg,PF,33,VAN,52,20,15.8,1.8,3.8,0.462,0,0,,1.8,3.8,0.462,0.462,0.9,1.3,0.7,1.4,2.6,4,0.2,0.2,0.5,0.9,2.3,4.5,masseto01
248,Vernon Maxwell,PG,35,TOT,43,6,15.3,1.7,5.2,0.327,0.8,2.6,0.306,0.9,2.6,0.348,0.404,0.5,0.7,0.656,0.1,1.4,1.5,1.1,0.5,0.1,0.8,1.5,4.7,maxweve01
248,Vernon Maxwell,PG,35,PHI,24,6,15.6,1.8,5.2,0.336,0.9,2.7,0.328,0.9,2.5,0.344,0.42,0.6,0.9,0.682,0.1,1.4,1.5,1.2,0.5,0,0.8,1.4,5,maxweve01
248,Vernon Maxwell,PG,35,DAL,19,0,15,1.6,5.2,0.316,0.7,2.5,0.277,0.9,2.7,0.353,0.383,0.3,0.5,0.6,0.1,1.5,1.5,1.1,0.5,0.2,0.9,1.6,4.3,maxweve01
249,Walter McCarty,PF,26,BOS,60,3,8,0.8,2.1,0.357,0.3,0.9,0.339,0.4,1.2,0.371,0.433,0.4,0.5,0.786,0.4,1,1.4,0.7,0.2,0.1,0.3,1.4,2.2,mccarwa01
250,Dan McClintock,C,23,DEN,6,1,9.7,1.5,3,0.5,0,0,,1.5,3,0.5,0.5,0,0.8,0,1.7,1.2,2.8,0.2,0,0.3,0.5,1.8,3,mcclida01
251,George McCloud,SF,33,DEN,76,8,26.4,3.3,8.6,0.382,1,3.1,0.329,2.3,5.5,0.411,0.44,2,2.4,0.84,0.7,2.2,2.9,3.7,0.7,0.4,1.5,2.2,9.6,mccloge01
252,Jelani McCoy,C,23,SEA,70,44,16.3,2,3.8,0.523,0,0,,2,3.8,0.523,0.523,0.6,1.3,0.441,1.3,2.3,3.6,0.8,0.3,0.7,1.1,2,4.5,mccoyje01
253,Antonio McDyess,PF,26,DEN,70,70,36.5,8.2,16.6,0.495,0,0,,8.2,16.6,0.495,0.495,4.3,6.2,0.7,3.4,8.6,12.1,2.1,0.6,1.5,2.3,3.1,20.8,mcdyean01
254,Tracy McGrady*,SG,21,ORL,77,77,40.1,10.2,22.4,0.457,0.8,2.2,0.355,9.5,20.2,0.468,0.474,5.6,7.6,0.733,2.5,5,7.5,4.6,1.5,1.5,2.6,2.1,26.8,mcgratr01
255,Jim McIlvaine,C,28,NJN,18,3,10.7,0.6,1.6,0.357,0,0,,0.6,1.6,0.357,0.357,0.4,0.7,0.667,0.4,1.5,1.9,0.2,0.4,0.8,0.5,1.9,1.6,mcilvji01
256,Jeff McInnis,PG,26,LAC,81,81,35,5.3,11.5,0.463,0.6,1.8,0.361,4.7,9.7,0.482,0.491,1.6,2,0.807,0.5,2.2,2.7,5.5,0.9,0.1,1.4,2.5,12.9,mcinnje01
257,Derrick McKey,SF,34,IND,66,20,15,0.9,2.1,0.441,0.1,0.3,0.2,0.8,1.8,0.483,0.456,0.3,0.4,0.778,0.7,1.9,2.7,1.1,0.7,0.2,0.7,2.1,2.2,mckeyde01
258,Aaron McKie,SG,28,PHI,76,33,31.5,4.4,9.4,0.473,0.7,2.2,0.312,3.8,7.2,0.524,0.511,2,2.6,0.768,0.4,3.7,4.1,5,1.4,0.1,2.7,2.3,11.6,mckieaa01
259,Roshown McLeod,SF,25,TOT,35,25,26.3,4.1,9.5,0.437,0.1,0.6,0.091,4.1,8.9,0.461,0.44,1.3,1.5,0.882,1.1,2.3,3.4,1.7,0.7,0.2,1.7,2.6,9.6,mcleoro01
259,Roshown McLeod,SF,25,ATL,34,25,26.7,4.2,9.7,0.436,0.1,0.6,0.095,4.2,9.1,0.46,0.439,1.3,1.5,0.882,1.1,2.4,3.5,1.7,0.7,0.2,1.7,2.6,9.9,mcleoro01
259,Roshown McLeod,SF,25,PHI,1,0,15,1,2,0.5,0,1,0,1,1,1,0.5,0,0,,1,1,2,0,0,0,1,2,2,mcleoro01
260,Paul McPherson,PG,22,TOT,55,0,10.8,2,3.9,0.505,0,0.2,0.167,1.9,3.7,0.525,0.509,0.8,1.1,0.724,0.7,0.7,1.4,0.7,0.5,0.1,0.9,1.5,4.8,mcphepa01
260,Paul McPherson,PG,22,PHO,33,0,9.3,1.4,2.9,0.49,0,0.2,0,1.4,2.7,0.522,0.49,0.5,0.7,0.75,0.6,0.8,1.5,0.5,0.4,0.1,0.7,1.5,3.4,mcphepa01
260,Paul McPherson,PG,22,GSW,22,0,13,2.8,5.5,0.517,0.1,0.3,0.333,2.7,5.2,0.526,0.525,1.1,1.5,0.706,0.9,0.5,1.4,1,0.6,0,1.1,1.5,6.8,mcphepa01
261,Stanislav Medvedenko,PF,21,LAL,7,0,5.6,1.7,3.6,0.48,0.1,0.1,1,1.6,3.4,0.458,0.5,1,1.7,0.583,0.1,1.1,1.3,0.3,0.1,0.1,0.4,1.3,4.6,medvest01
262,Ron Mercer,SG,24,CHI,61,61,41.6,8.2,18.4,0.446,0.2,0.8,0.304,8,17.6,0.452,0.452,3.1,3.7,0.825,1.2,2.7,3.9,3.3,1.3,0.4,2.1,2.4,19.7,mercero01
263,Chris Mihm,C,21,CLE,59,43,19.8,2.9,6.6,0.442,0,0,0,2.9,6.6,0.444,0.442,1.7,2.1,0.794,1.8,2.9,4.7,0.3,0.3,0.9,1.4,2.6,7.6,mihmch01
264,Darius Miles,SF,19,LAC,81,21,26.3,3.9,7.8,0.505,0,0.2,0.053,3.9,7.5,0.519,0.506,1.5,2.9,0.521,1.6,4.3,5.9,1.2,0.6,1.5,1.8,2.4,9.4,milesda01
265,Andre Miller,PG,24,CLE,82,82,34.7,5.5,12.2,0.452,0.2,0.8,0.266,5.3,11.4,0.465,0.461,4.6,5.5,0.833,1.1,3.2,4.4,8,1.5,0.3,3.2,2.8,15.8,millean02
266,Anthony Miller,PF,29,TOT,4,0,2.8,0.3,0.5,0.5,0,0,,0.3,0.5,0.5,0.5,0,0,,0,0.5,0.5,0,0,0,0.3,0.3,0.5,millean01
266,Anthony Miller,PF,29,ATL,2,0,3,0.5,1,0.5,0,0,,0.5,1,0.5,0.5,0,0,,0,1,1,0,0,0,0.5,0,1,millean01
266,Anthony Miller,PF,29,HOU,1,0,3,0,0,,0,0,,0,0,,,0,0,,0,0,0,0,0,0,0,1,0,millean01
266,Anthony Miller,PF,29,PHI,1,0,2,0,0,,0,0,,0,0,,,0,0,,0,0,0,0,0,0,0,0,0,millean01
267,Brad Miller,C,24,CHI,57,45,25.2,2.9,6.8,0.435,0,0.1,0.2,2.9,6.7,0.438,0.437,2.9,4,0.743,2.5,4.8,7.4,1.9,0.6,0.7,1.3,3.1,8.9,millebr01
268,Mike Miller,SF,20,ORL,82,62,29.1,4.5,10.3,0.436,1.8,4.4,0.407,2.7,5.9,0.457,0.523,1.1,1.6,0.711,0.8,3.2,4,1.7,0.6,0.2,1.2,2.4,11.9,millemi01
269,Reggie Miller*,SG,35,IND,81,81,39.3,6.4,14.5,0.44,2.1,5.7,0.366,4.3,8.8,0.487,0.512,4,4.3,0.928,0.5,3,3.5,3.2,1,0.2,1.6,2,18.9,millere01
270,Chris Mills,SF,31,GSW,15,8,32.9,4.7,12.7,0.372,0.5,1.7,0.28,4.3,11.1,0.386,0.39,2.1,2.4,0.861,1.6,4.6,6.2,1.2,0.6,0.3,1.3,2.9,12,millsch01
271,Terry Mills,PF,33,IND,14,0,8.1,0.8,2.4,0.324,0.2,1.2,0.176,0.6,1.2,0.471,0.368,0,0,,0.3,1.2,1.5,0.4,0.2,0.1,0.7,1.4,1.8,millste01
272,Sam Mitchell,SF,37,MIN,82,4,12,1.4,3.5,0.408,0.1,0.5,0.209,1.3,3,0.443,0.424,0.5,0.7,0.727,0.3,1.2,1.5,0.7,0.3,0.1,0.4,1.4,3.5,mitchsa01
273,Cuttino Mobley,SG,25,HOU,79,49,38,6.7,15.4,0.434,1.1,3.2,0.357,5.5,12.2,0.454,0.471,5,6,0.831,1.1,4,5,2.5,1.1,0.3,2.1,2.1,19.5,moblecu01
274,Nazr Mohammed,C,23,TOT,58,22,15.7,3,6.4,0.477,0,0,0,3,6.3,0.478,0.477,1.5,2.2,0.706,2,3.3,5.3,0.3,0.5,0.6,1.1,1.9,7.6,mohamna01
274,Nazr Mohammed,C,23,PHI,30,3,6.5,1.4,2.9,0.466,0,0,,1.4,2.9,0.466,0.466,0.5,0.9,0.5,0.6,1.2,1.8,0.1,0.2,0.2,0.3,1.3,3.2,mohamna01
274,Nazr Mohammed,C,23,ATL,28,19,25.6,4.8,10,0.48,0,0,0,4.8,10,0.482,0.48,2.7,3.5,0.765,3.5,5.5,9,0.6,0.8,1,2,2.6,12.3,mohamna01
275,Jérôme Moïso,C,22,BOS,24,0,5.6,0.5,1.3,0.4,0,0,0,0.5,1.2,0.414,0.4,0.5,1.1,0.423,0.5,1.3,1.8,0.1,0.1,0.2,0.8,1.2,1.5,moisoje01
276,Eric Montross,C,29,TOT,54,21,12,1,2.6,0.406,0,0,,1,2.6,0.406,0.406,0.1,0.6,0.258,1,2.2,3.2,0.4,0.2,0.5,0.8,2.1,2.2,montrer01
276,Eric Montross,C,29,DET,42,20,13.5,1.2,2.9,0.413,0,0,,1.2,2.9,0.413,0.413,0.2,0.6,0.269,1,2.4,3.4,0.4,0.2,0.5,0.9,2.4,2.5,montrer01
276,Eric Montross,C,29,TOR,12,1,6.8,0.5,1.4,0.353,0,0,,0.5,1.4,0.353,0.353,0.1,0.4,0.2,0.8,1.7,2.4,0.3,0.3,0.3,0.3,1.3,1.1,montrer01
277,Mikki Moore,C,25,DET,81,2,14.2,1.6,3.3,0.493,0,0,0,1.6,3.3,0.494,0.493,1.2,1.6,0.731,1.5,2.4,3.9,0.4,0.3,0.8,0.9,2.5,4.4,mooremi01
278,Hanno Möttölä,SF,24,ATL,73,3,13.5,1.7,3.8,0.444,0,0,0,1.7,3.8,0.449,0.444,1,1.2,0.811,0.7,1.7,2.4,0.3,0.2,0.1,0.9,2.2,4.4,mottoha01
279,Alonzo Mourning*,C,30,MIA,13,3,23.5,5.6,10.8,0.518,0,0.1,0,5.6,10.8,0.521,0.518,2.4,4.2,0.564,2.7,5.1,7.8,0.9,0.3,2.4,2.2,1.8,13.6,mournal01
280,Chris Mullin*,SF,37,GSW,20,8,18.7,1.8,5.3,0.34,1,2.6,0.365,0.9,2.7,0.315,0.429,1.2,1.4,0.857,0.5,1.6,2.1,1,0.8,0.5,1,1.4,5.8,mullich01
281,Lamond Murray,SF,27,CLE,78,46,28.5,5,11.9,0.423,0.8,2.1,0.37,4.2,9.7,0.434,0.456,2,2.7,0.735,1.3,3,4.4,1.6,1.1,0.3,1.8,2.2,12.8,murrala01
282,Tracy Murray,SF,29,TOT,51,1,11.5,1.8,4.9,0.379,0.7,2,0.35,1.1,2.8,0.4,0.452,0.6,0.8,0.786,0.4,1.2,1.6,0.5,0.2,0.1,0.5,1,5,murratr01
282,Tracy Murray,SF,29,DEN,13,0,10.4,1.3,4.2,0.309,0.5,1.8,0.304,0.8,2.5,0.313,0.373,0.7,0.8,0.9,0.3,1.4,1.7,0.7,0.3,0.1,0.5,0.6,3.8,murratr01
282,Tracy Murray,SF,29,TOR,38,1,11.9,2,5.1,0.399,0.8,2.1,0.363,1.3,3,0.425,0.474,0.6,0.8,0.75,0.5,1.1,1.6,0.4,0.2,0.2,0.5,1.2,5.4,murratr01
283,Dikembe Mutombo*,C,34,TOT,75,75,34.5,3.6,7.4,0.484,0,0,,3.6,7.4,0.484,0.484,2.8,3.9,0.725,4.1,9.4,13.5,1,0.4,2.7,1.9,2.7,10,mutomdi01
283,Dikembe Mutombo*,C,34,ATL,49,49,35,3.4,7.2,0.477,0,0,,3.4,7.2,0.477,0.477,2.2,3.1,0.695,3.8,10.3,14.1,1.1,0.4,2.8,1.9,2.8,9.1,mutomdi01
283,Dikembe Mutombo*,C,34,PHI,26,26,33.7,3.8,7.8,0.495,0,0,,3.8,7.8,0.495,0.495,4,5.3,0.759,4.6,7.8,12.4,0.8,0.3,2.5,2,2.5,11.7,mutomdi01
284,Mamadou N'Diaye,C,25,TOR,3,0,3.3,0.3,1.3,0.25,0,0,,0.3,1.3,0.25,0.25,0.7,0.7,1,0.3,0.3,0.7,0,0,0,0,1,1.3,ndiayma02
285,Lee Nailon,SF,25,CHH,42,0,11.2,1.6,3.2,0.485,0,0,0,1.6,3.2,0.489,0.485,0.8,1,0.744,0.7,1.5,2.2,0.6,0.2,0.1,0.6,1.4,3.9,nailole01
286,Eduardo Nájera,PF,24,DAL,40,4,10.8,1.5,2.8,0.523,0,0.1,0.333,1.4,2.7,0.528,0.527,0.4,0.8,0.424,1,1.4,2.4,0.7,0.3,0.2,0.4,1.2,3.3,najered01
287,Steve Nash*,PG,26,DAL,70,70,34.1,5.5,11.3,0.487,1.3,3.1,0.406,4.2,8.2,0.518,0.544,3.3,3.7,0.895,0.7,2.5,3.2,7.3,1,0.1,2.9,2.3,15.6,nashst01
288,Tyrone Nesby,SF-SG,25,TOT,62,34,25.1,3,8.5,0.357,0.8,2.9,0.272,2.3,5.6,0.4,0.403,1.4,1.7,0.802,0.8,2,2.8,1.2,0.8,0.3,1,2.5,8.3,nesbyty01
288,Tyrone Nesby,SG,25,LAC,14,12,23.8,2.9,8.8,0.325,0.7,3.3,0.217,2.1,5.5,0.39,0.366,1.3,1.6,0.783,1.1,1.9,3,0.8,0.7,0.3,0.7,2,7.7,nesbyty01
288,Tyrone Nesby,SF,25,WAS,48,22,25.5,3.1,8.5,0.366,0.8,2.8,0.291,2.3,5.7,0.403,0.414,1.4,1.7,0.807,0.7,2,2.7,1.4,0.9,0.3,1.1,2.6,8.4,nesbyty01
289,Rasho Nesterović,C,24,MIN,73,39,16.9,2,4.4,0.461,0,0,0,2,4.4,0.462,0.461,0.5,0.9,0.523,1.4,2.6,3.9,0.6,0.3,0.9,0.8,2.6,4.5,nestera01
290,Ira Newble,SF,26,SAS,27,6,6.8,0.8,2,0.382,0.1,0.3,0.444,0.6,1.7,0.37,0.418,0.3,0.6,0.5,0.5,0.8,1.3,0.2,0.1,0.1,0.3,0.7,2,newblir01
291,Johnny Newman,SG,37,NJN,82,17,25,3.5,8.5,0.419,0.7,2.1,0.335,2.8,6.3,0.447,0.461,3.1,3.6,0.855,0.4,1.7,2.1,1.4,0.8,0.1,1.3,2.8,10.9,newmajo01
292,Moochie Norris,PG,27,HOU,82,6,20.2,2.2,5,0.446,0.3,1.1,0.281,1.9,4,0.491,0.476,1.8,2.4,0.778,0.5,1.9,2.4,3.5,0.8,0,1.3,1,6.6,norrimo01
293,Dirk Nowitzki*,PF,22,DAL,82,82,38.1,7.2,15.2,0.474,1.8,4.8,0.387,5.4,10.5,0.513,0.534,5.5,6.6,0.838,1.5,7.7,9.2,2.1,1,1.2,1.9,3,21.8,nowitdi01
294,Jermaine O'Neal,C,22,IND,81,80,32.6,5,10.7,0.465,0,0.1,0,5,10.7,0.468,0.465,2.9,4.8,0.601,3.1,6.7,9.8,1.2,0.6,2.8,2,3.5,12.9,onealje01
295,Shaquille O'Neal*,C,28,LAL,74,74,39.5,11,19.2,0.572,0,0,0,11,19.2,0.573,0.572,6.7,13.1,0.513,3.9,8.8,12.7,3.7,0.6,2.8,2.9,3.5,28.7,onealsh01
